"case_id","task_type","lang","description","code","data_ref","notes","difficulty"
"T0125","spatiotemporal_statistics","zh","请基于中国东部城市人口老龄化数据，结合空间自相关、地理探测器与空间回归等方法分析老龄化的空间格局及其影响因素，并输出主要统计结果，同时展示部分结果图层。","import oge

oge.initialize()
service = oge.Service.initialize()

feature = service.getFeatureCollection(productId=""EasternChina_PopulationAging"")
feature.styles([""#FF7744""]).getMap(""东部城市人口老龄化率"")
oge.mapclient.centerMap(115,31,4)

vis_params = {""palette"": [""#ffffcc"", ""#ffeda0"", ""#fed976"", ""#feb24c"", ""#fd8d3c"", ""#fc4e2a"", ""#e31a1c"", ""#bd0026"", ""#800026""]}

morani = service.getProcess(""SpatialStats.STCorrelations.SpatialAutoCorrelation.globalMoranI"").execute(
    feature, ""aging"", ""false"", ""true"", ""W""
)

re_lisa = service.getProcess(""SpatialStats.STCorrelations.SpatialAutoCorrelation.localMoranI"").execute(
    feature, ""aging"", ""false""
)

re_gwss = service.getProcess(""SpatialStats.GWModels.GWAverage"").execute(
    feature, ""aging"", ""pcgdp,gi,fd,education"", 50, ""bisquare"", ""true"", ""false""
)

rast_lisa = service.getProcess(""FeatureCollection.rasterize"").execute(
    re_lisa, ""local_moranI""
)
rast_lisa.styles(vis_params).getMap(""LISA结果"")

rast_gwss = service.getProcess(""FeatureCollection.rasterize"").execute(
    re_gwss, ""PCGDP_LM""
)
rast_gwss.styles(vis_params).getMap(""人均GDP变量局部地理加权平均值"")

re_corr = service.getProcess(""SpatialStats.STCorrelations.CorrelationAnalysis.corrMat"").execute(
    feature, ""aging,pcgdp,gi,fd,ts,cl,pcd,pip,sip,tip,education"", ""pearson""
)

re_detect = service.getProcess(""SpatialStats.SpatialHeterogeneity.GeoFactorDetector"").execute(
    feature, ""aging"", ""pcgdp,gi,fd,ts,cl,pcd,pip,sip,tip,education""
)

re_corr.log(""相关系数矩阵\n"")
morani.log(""全局莫兰指数\n"")
re_detect.log(""地理探测器因子探测器结果\n"")

re_lr = service.getProcess(""SpatialStats.SpatialRegression.LinearRegression.feature"").execute(
    feature, ""aging"", ""pcgdp,gi,fd,education"", ""true""
)

re_slm = service.getProcess(""SpatialStats.SpatialRegression.SpatialLagModel.fit"").execute(
    feature, ""aging"", ""pcgdp,gi,fd,education""
)

re_gwr = service.getProcess(""SpatialStats.GWModels.GWRbasic.autoFit"").execute(
    feature, ""aging"", ""pcgdp,gi,fd,education"", ""bisquare"", ""AICc"", ""true""
)","参考数据：可使用与任务匹配的城市统计矢量数据（示例资源=EasternChina_PopulationAging_Vector；示例坐标系=EPSG:4326）。","","困难"
"T0126","quantitative_remote_sensing","zh","请基于一景 Landsat 8 影像计算优化土壤调节植被指数（OSAVI），并把结果在地图上展示出来。","import oge

oge.initialize()
service = oge.Service()

lc08 = service.getCoverage(coverageID=""LC81220382015275LGN00"", productID=""LC08_L1T"")
lc08_d = service.getProcess(""Coverage.toFloat"").execute(lc08)

b5 = service.getProcess(""Coverage.selectBands"").execute(lc08_d , [""B5""])
b4 = service.getProcess(""Coverage.selectBands"").execute(lc08_d , [""B4""])
r1 = service.getProcess(""Coverage.subtract"").execute(b5,b4)
r2 = service.getProcess(""Coverage.add"").execute(b5,b4)
r3 = service.getProcess(""Coverage.addNum"").execute(r2,0.16)
OSAVI = service.getProcess(""Coverage.divide"").execute(r1,r3)

vis_params = {'min': -1, 'max': 1, ""palette"": [""gold"", ""yellow"", ""brown"", ""lightblue"", ""blue""]}

OSAVI.styles(vis_params).getMap(""OSAVI"")

oge.mapclient.centerMap(115.74080156644999,31.7318082104,11)","参考数据：可使用与任务匹配的栅格数据（示例 productID=LC08_L1T；示例 coverageID=LC81220392015275LGN00）。","","简单"
"T0127","quantitative_remote_sensing","zh","请利用一景 Landsat 8 影像计算可见光抗大气植被指数（VARI），并把结果在地图上展示出来。","import oge

oge.initialize()
service = oge.Service()

lc08 = service.getCoverage(coverageID=""LC81220382015275LGN00"", productID=""LC08_L1T"")
lc08_d = service.getProcess(""Coverage.toFloat"").execute(lc08)
green = service.getProcess(""Coverage.selectBands"").execute(lc08_d, [""B3""])
red = service.getProcess(""Coverage.selectBands"").execute(lc08_d, [""B4""])
blue = service.getProcess(""Coverage.selectBands"").execute(lc08_d, [""B2""])

numerator = service.getProcess(""Coverage.subtract"").execute(green, red)

denominator = service.getProcess(""Coverage.add"").execute(green, red)
denominator = service.getProcess(""Coverage.subtract"").execute(denominator, blue)

denominator = service.getProcess(""Coverage.addNum"").execute(denominator, 1e-7)

vari = service.getProcess(""Coverage.divide"").execute(numerator, denominator)

vis_params = {'min': -1,'max': 1, ""palette"": [""#00008B"", ""#191970"", ""#0000CD"", ""#4169E1"", ""#1E90FF"", ""#00BFFF"", ""#87CEEB"", ""#B0E0E6"", ""#C0C0C0"", ""#A9A9A9"",
""#1E3F8B"", ""#1560BD"", ""#DAA520"", ""#F4A460"", ""#FFD700"", ""#7CFC00"", ""#32CD32"", ""#228B22"", ""#006400"", ""#004D00""] }
vari.styles(vis_params).getMap(""VARI"")
oge.mapclient.centerMap(115.74080156644999,31.7318082104,11)","参考数据：可使用与任务匹配的栅格数据（示例 productID=LC08_L1T；示例 coverageID=LC81220392015275LGN00）。","","中等"
"T0128","quantitative_remote_sensing","zh","请基于一景 Landsat 8 影像计算垂直干旱指数（PDI），并把结果在地图上展示出来。","import oge

oge.initialize()
service = oge.Service()

lc08 = service.getCoverage(coverageID=""LC81220382015275LGN00"", productID=""LC08_L1T"")
lc08_f = service.getProcess(""Coverage.toFloat"").execute(lc08)

nir = service.getProcess(""Coverage.selectBands"").execute(lc08_f, [""B5""])
red = service.getProcess(""Coverage.selectBands"").execute(lc08_f, [""B4""])
ndvi_num = service.getProcess(""Coverage.subtract"").execute(nir, red)
ndvi_den = service.getProcess(""Coverage.add"").execute(nir, red)
ndvi = service.getProcess(""Coverage.divide"").execute(ndvi_num, ndvi_den)

M = 2.0

NDVI_veg = 0.9
NDVI_soil = 0.1

f_v = service.getProcess(""Coverage.subtractNum"").execute(ndvi, NDVI_soil)
f_v = service.getProcess(""Coverage.divideNum"").execute(f_v, 0.8)

R_red_v = 0.25
R_nir_v = 0.65

red_mnir = service.getProcess(""Coverage.multiplyNum"").execute(red, M)
term1 = service.getProcess(""Coverage.add"").execute(red, red_mnir)

nir_mnir_v = service.getProcess(""Coverage.multiplyNum"").execute(nir, M)
term2_v = service.getProcess(""Coverage.addNum"").execute(nir_mnir_v, R_red_v)
term2 = service.getProcess(""Coverage.multiply"").execute(f_v, term2_v)

one_minus_fv_1 = service.getProcess(""Coverage.multiplyNum"").execute(f_v, 2)
one_minus_fv_2 = service.getProcess(""Coverage.subtract"").execute(f_v, one_minus_fv_1)
one_minus_fv = service.getProcess(""Coverage.addNum"").execute(one_minus_fv_2, 1)
term3 = service.getProcess(""Coverage.multiplyNum"").execute(one_minus_fv, 2.236)

mpdi = service.getProcess(""Coverage.subtract"").execute(term1, term2)
mpdi = service.getProcess(""Coverage.divide"").execute(mpdi, term3)

vis_params = {
    ""min"": 0,
    ""max"": 1,
    ""palette"": [
        ""#0000FF"", ""#00FFFF"", ""#00FF00"", ""#FFFF00"",
        ""#FFA500"", ""#FF0000"", ""#800000""
    ]
}

mpdi.styles(vis_params).getMap(""垂直干旱指数 PDI"")

oge.mapclient.centerMap(115.74080156644999,31.7318082104,11)","参考数据：可使用与任务匹配的栅格数据（示例 productID=LC08_L1T；示例 coverageID=LC81220392015275LGN00）。","","困难"
"T0129","quantitative_remote_sensing","zh","请利用一景 Landsat 8 影像计算城市指数（UI），并把结果在地图上展示出来。","import oge
oge.initialize()
service = oge.Service()

lc08 = service.getCoverage(coverageID=""LC81220382015275LGN00"", productID=""LC08_L1T"")
lc08_d = service.getProcess(""Coverage.toFloat"").execute(lc08)

swir1 = service.getProcess(""Coverage.selectBands"").execute(lc08_d, [""B6""])
red = service.getProcess(""Coverage.selectBands"").execute(lc08_d, [""B4""])
nir = service.getProcess(""Coverage.selectBands"").execute(lc08_d, [""B5""])
blue = service.getProcess(""Coverage.selectBands"").execute(lc08_d, [""B2""])

numerator = service.getProcess(""Coverage.add"").execute(swir1, red)
denominator = service.getProcess(""Coverage.add"").execute(nir, blue)

ui = service.getProcess(""Coverage.divide"").execute(numerator, denominator)

vis_params = {'min':0 , 'max':3, ""palette"":[
    ""#3D5AFE"",
    ""#2979FF"",
    ""#00B0FF"",
    ""#00E5FF"",
    ""#2E004B"",
    ""#6A00A3"",
    ""#9C27B0"",
    ""#D500F9"",
    ""#1DE9B6"",
    ""#00C853"",
    ""#64DD17"",
    ""#AEEA00"",
    ""#FFD600"",
    ""#FFAB00"",
]}
ui.styles(vis_params).getMap(""Urban Index (UI)"")

oge.mapclient.centerMap(115.74080156644999,31.7318082104,11)","参考数据：可使用与任务匹配的栅格数据（示例 productID=LC08_L1T；示例 coverageID=LC81220392015275LGN00）。","","简单"
"T0130","quantitative_remote_sensing","zh","请基于一景 Landsat 8 影像计算增强型植被指数（EVI），并把结果在地图上展示出来。","import oge

oge.initialize()
service = oge.Service.initialize()

lc08 = service.getCoverage(coverageID=""LC81220382015275LGN00"", productID=""LC08_L1T"")
lc08_float = service.getProcess(""Coverage.toFloat"").execute(lc08)

red = service.getProcess(""Coverage.selectBands"").execute(lc08_float, [""B4""])

nir = service.getProcess(""Coverage.selectBands"").execute(lc08_float, [""B5""])

blue = service.getProcess(""Coverage.selectBands"").execute(lc08_float, [""B2""])

Gain2 = 2.0000E-05
Gain4 = 2.0000E-05
Gain5 = 2.0000E-05
Offset2 = -0.100000
Offset4 = -0.100000
Offset5 = -0.100000
sun_corr = 1.277985
B2 = service.getProcess(""Coverage.multiplyNum"").execute(blue, Gain2)
B2 = service.getProcess(""Coverage.addNum"").execute(B2, Offset2)
B2 = service.getProcess(""Coverage.multiplyNum"").execute(B2, sun_corr)
B4 = service.getProcess(""Coverage.multiplyNum"").execute(red, Gain4)
B4 = service.getProcess(""Coverage.addNum"").execute(B4, Offset4)
B4 = service.getProcess(""Coverage.multiplyNum"").execute(B4, sun_corr)
B5 = service.getProcess(""Coverage.multiplyNum"").execute(nir, Gain5)
B5 = service.getProcess(""Coverage.addNum"").execute(B5, Offset5)
B5 = service.getProcess(""Coverage.multiplyNum"").execute(B5, sun_corr)

G = 2.5

L = 1

C1 = 6
C2 = 7.5

numerator = service.getProcess(""Coverage.subtract"").execute(B5, B4)
red_scaled = service.getProcess(""Coverage.multiplyNum"").execute(B4, C1)
blue_scaled = service.getProcess(""Coverage.multiplyNum"").execute(B2, C2)
denominator = service.getProcess(""Coverage.subtract"").execute(red_scaled, blue_scaled)
denominator = service.getProcess(""Coverage.add"").execute(denominator, B5)
denominator = service.getProcess(""Coverage.addNum"").execute(denominator, L)
evi_ratio = service.getProcess(""Coverage.divide"").execute(numerator, denominator)

evi = service.getProcess(""Coverage.multiplyNum"").execute(evi_ratio, G)

vis_params = {
    ""min"": -1,
    ""max"": 1,
    ""palette"": [
        ""#0000FF"",
        ""#00FFFF"",
        ""#00FF00"",
        ""#FFFF00"",
        ""#FF0000"",
        ""#800000""
    ]
}

evi.styles(vis_params).getMap(""EVI"")

oge.mapclient.centerMap(115.74080156644999,31.7318082104,11)","参考数据：可使用与任务匹配的栅格数据（示例 productID=LC08_L1T；示例 coverageID=LC81220392015275LGN00）。","","困难"
"T0131","quantitative_remote_sensing","zh","请利用一景 Landsat 8 影像计算归一化差分冰川指数（NDGI），并把结果在地图上展示出来。","import oge
oge.initialize()
service = oge.Service()

lc08 = service.getCoverage(coverageID=""LC81220382015275LGN00"", productID=""LC08_L1T"")
lc08_d = service.getProcess(""Coverage.toFloat"").execute(lc08)

green = service.getProcess(""Coverage.selectBands"").execute(lc08_d, [""B3""])
red = service.getProcess(""Coverage.selectBands"").execute(lc08_d, [""B4""])

numerator = service.getProcess(""Coverage.subtract"").execute(green, red)
denominator = service.getProcess(""Coverage.add"").execute(green, red)
ndgi = service.getProcess(""Coverage.divide"").execute(numerator, denominator)

ndgi.styles({'min':-1,'max':1,""palette"":[""#00008B"", ""#191970"", ""#0000CD"", ""#4169E1"", ""#1E90FF"", ""#00BFFF"", ""#87CEEB"", ""#B0E0E6"", ""#C0C0C0"", ""#A9A9A9"",
""#1E3F8B"", ""#1560BD"", ""#DAA520"", ""#F4A460"", ""#FFD700"", ""#7CFC00"", ""#32CD32"", ""#228B22"", ""#006400"", ""#004D00""]
}).getMap(""NDGI"")
oge.mapclient.centerMap(115.74080156644999,31.7318082104,11)","参考数据：可使用与任务匹配的栅格数据（示例 productID=LC08_L1T；示例 coverageID=LC81220392015275LGN00）。","","简单"
"T0132","quantitative_remote_sensing","zh","请基于一景 Landsat 8 影像计算归一化建筑指数（NDBI），并把结果在地图上展示出来。","import oge

oge.initialize()
service = oge.Service()

lc08 = service.getCoverage(coverageID=""LC81220382015275LGN00"", productID=""LC08_L1T"")
lc08_d = service.getProcess(""Coverage.toFloat"").execute(lc08)

swir = service.getProcess(""Coverage.selectBands"").execute(lc08_d, [""B6""])
nir = service.getProcess(""Coverage.selectBands"").execute(lc08_d, [""B5""])

numerator = service.getProcess(""Coverage.subtract"").execute(swir, nir)
denominator = service.getProcess(""Coverage.add"").execute(swir, nir)

ndbi = service.getProcess(""Coverage.divide"").execute(numerator, denominator)

vis_params = {'min': -1,'max': 0.2,""palette"": [""blue"", ""lightblue"", ""green"", ""red""]  }

ndbi.styles(vis_params).getMap(""NDBI"")

oge.mapclient.centerMap(115.74080156644999,31.7318082104,11)","参考数据：可使用与任务匹配的栅格数据（示例 productID=LC08_L1T；示例 coverageID=LC81220392015275LGN00）。","","简单"
"T0133","quantitative_remote_sensing","zh","请利用一景 Landsat 8 影像计算归一化植被指数（NDVI），并把结果在地图上展示出来。","import oge

oge.initialize()
service = oge.Service()

lc08 = service.getCoverage(coverageID=""LC81220382015275LGN00"", productID=""LC08_L1T"")
lc08_d = service.getProcess(""Coverage.toFloat"").execute(lc08)

NDVI = service.getProcess(""Coverage.normalizedDifference"").execute(lc08_d, [""B5"", ""B4""])

vis_params = {
    'min': -0.2,
    'max': 0.8,
    'palette': [
        ""#0000FF"",
        ""#FFFFFF"",
        ""#00FF00"",
        ""#006400""
    ]
}

NDVI.styles(vis_params).getMap(""NDVI"")

oge.mapclient.centerMap(115.74080156644999,31.7318082104,11)","参考数据：可使用与任务匹配的栅格数据（示例 productID=LC08_L1T；示例 coverageID=LC81220392015275LGN00）。","","简单"
"T0134","quantitative_remote_sensing","zh","请基于热红外双波段数据计算归一化温差指数（NDTI），并把结果在地图上展示出来。","import oge

oge.initialize()
service = oge.Service()

# 读取包含B10和B11的Landsat 9 Level-1在线数据
lc09 = service.getCoverage(
    coverageID=""LC09_L1TP_122039_20211112_20230506_02_T1"",
    productID=""LC09_C02_L1""
)

# 提取两个热红外波段
tir10 = service.getProcess(
    ""Coverage.selectBands""
).execute(
    lc09,
    [""B10""]
)

tir11 = service.getProcess(
    ""Coverage.selectBands""
).execute(
    lc09,
    [""B11""]
)

# 转为浮点型，保证除法保留小数
tir10 = service.getProcess(
    ""Coverage.toFloat""
).execute(tir10)

tir11 = service.getProcess(
    ""Coverage.toFloat""
).execute(tir11)

# OGE二元栅格运算要求波段结构一致
tir10 = service.getProcess(
    ""Coverage.rename""
).execute(
    tir10,
    [""thermal""]
)

tir11 = service.getProcess(
    ""Coverage.rename""
).execute(
    tir11,
    [""thermal""]
)

# NDTI = (B10 - B11) / (B10 + B11)
numerator = service.getProcess(
    ""Coverage.subtract""
).execute(
    tir10,
    tir11
)

denominator = service.getProcess(
    ""Coverage.add""
).execute(
    tir10,
    tir11
)

ndti = service.getProcess(
    ""Coverage.divide""
).execute(
    numerator,
    denominator
)

vis_params = {
    ""min"": -0.1,
    ""max"": 0.1,
    ""palette"": [
        ""#00008B"",
        ""#4169E1"",
        ""#00BFFF"",
        ""#B0E0E6"",
        ""#F5F5F5"",
        ""#FFD700"",
        ""#F4A460"",
        ""#D2691E"",
        ""#8B4513""
    ]
}

ndti.styles(vis_params).getMap(
    ""Landsat 9 B10-B11归一化温差指数""
)

oge.mapclient.centerMap(
    114.61248745444999,
    30.29649795345,
    11
)","参考数据：可使用与任务匹配的热红外双波段栅格数据（示例文件=myData/LCO9_reflectance_B10_B11_.tif）。","","中等"
"T0135","quantitative_remote_sensing","zh","请利用一景 Landsat 8 影像计算归一化燃烧比（NBR），并把结果在地图上展示出来。","import oge
oge.initialize()
service = oge.Service()

lc08 = service.getCoverage(coverageID=""LC81220382015275LGN00"", productID=""LC08_L1T"")
lc08_d = service.getProcess(""Coverage.toFloat"").execute(lc08)

nir = service.getProcess(""Coverage.selectBands"").execute(lc08_d, [""B5""])
swir = service.getProcess(""Coverage.selectBands"").execute(lc08_d, [""B6""])

nbr = service.getProcess(""Coverage.normalizedDifference"").execute(lc08_d, [""B5"", ""B6""])

vis_params = {'min': -1, 'max': 1, ""palette"": [""red"", ""yellow"", ""green""]}
nbr.styles(vis_params).getMap(""NBR"")

oge.mapclient.centerMap(115.74080156644999,31.7318082104,11)","参考数据：可使用与任务匹配的栅格数据（示例 productID=LC08_L1T；示例 coverageID=LC81220392015275LGN00）。","","简单"
"T0136","quantitative_remote_sensing","zh","请基于一景 Landsat 8 影像反演悬浮泥沙相关指数（NDSSI），并把结果在地图上展示出来。","import oge

oge.initialize()
service = oge.Service.initialize()

lc08 = service.getCoverage(coverageID=""LC81220382015275LGN00"", productID=""LC08_L1T"")
lc08_float = service.getProcess(""Coverage.toFloat"").execute(lc08)

green = service.getProcess(""Coverage.selectBands"").execute(lc08_float, [""B3""])

nir = service.getProcess(""Coverage.selectBands"").execute(lc08_float, [""B5""])

numerator = service.getProcess(""Coverage.subtract"").execute(nir, green)
denominator = service.getProcess(""Coverage.add"").execute(nir, green)
ndssi = service.getProcess(""Coverage.divide"").execute(numerator, denominator)

vis_params = {
    ""min"": -1,
    ""max"": 1,
    ""palette"": [
        ""#0000FF"",
        ""#00FFFF"",
        ""#00FF00"",
        ""#FFFF00"",
        ""#FF0000"",
        ""#800000""
    ]
}

ndssi.styles(vis_params).getMap(""NDSSI Map"")


oge.mapclient.centerMap(115.74080156644999,31.7318082104,11)","参考数据：可使用与任务匹配的栅格数据（示例 productID=LC08_L1T；示例 coverageID=LC81220392015275LGN00）。","","简单"
